1;737
1;719
1;713
1;707
1;704
1;704
1;703
1;703
1;703
1;701
1;699
1;699
1;699
1;699
2;699
2;699
2;699
2;699
2;699
2;699
2;699
3;729
3;713
3;707
3;704
3;699
3;699
3;699
4;713
4;707
4;699
4;699
4;699
4;699
4;699
5;710
5;699
5;699
5;699
5;699
5;699
5;699
6;705
6;704
6;699
6;699
6;699
6;699
6;699
7;724
7;707
7;707
7;699
7;699
7;699
7;699
7;699
7;699
7;699
7;699
7;699
8;735
8;699
8;699
8;699
8;699
8;699
8;699
8;699
8;699
8;699
9;735
9;713
9;699
9;699
9;699
9;699
9;699
9;699
10;719
10;707
10;699
10;699
10;699
10;699
10;699
10;699
