1;866
1;852
1;852
1;852
1;852
1;844
1;844
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;807
1;789
1;789
1;789
1;789
1;789
1;789
1;789
1;789
1;789
1;789
1;789
1;789
1;789
1;789
2;847
2;847
2;847
2;847
2;847
2;847
2;844
2;844
2;844
2;844
2;844
2;844
2;844
2;844
2;844
2;843
2;843
2;843
2;843
2;842
2;842
2;842
2;842
2;832
2;829
2;829
2;829
2;829
2;829
2;829
2;829
2;829
2;829
2;829
2;829
2;829
2;827
2;827
2;827
2;827
2;827
2;827
2;827
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;817
2;763
2;763
2;763
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
2;758
3;825
3;825
3;825
3;825
3;825
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
3;788
4;815
4;815
4;815
4;815
4;815
4;815
4;815
4;815
4;815
4;815
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;812
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;802
4;758
4;758
4;758
4;758
4;758
4;758
4;758
4;758
4;758
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
5;806
6;848
6;848
6;847
6;847
6;847
6;847
6;847
6;847
6;847
6;847
6;847
6;831
6;831
6;831
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
6;809
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;833
7;832
7;832
7;832
7;832
7;832
7;832
7;832
7;832
7;832
7;832
7;821
7;821
7;821
7;821
