836;1221;1005.79;991.50
764;1081;952.31;958.00
788;1130;938.45;930.00
795;1065;935.62;934.00
844;1150;938.79;932.00
819;1089;917.14;917.50
829;1080;910.05;898.50
818;1101;929.19;930.00
810;1152;924.33;902.00
784;1132;916.43;903.00
809;1131;926.64;907.00
782;1116;901.57;892.00
810;1136;899.36;881.50
807;1049;895.93;879.00
762;1116;906.50;884.00
756;1128;896.88;893.00
815;1162;911.07;894.50
797;1050;887.88;878.50
810;1100;902.57;890.00
802;1177;899.67;876.50
743;1083;884.98;868.00
721;1132;888.10;871.00
763;1078;881.60;867.50
800;1087;892.07;873.50
816;1053;888.31;868.50
778;1021;886.38;875.00
787;1131;898.71;880.50
788;1058;898.86;891.00
786;1039;886.83;875.00
745;1121;882.81;867.50
778;1078;893.55;881.50
747;1068;877.10;860.50
748;1062;879.40;872.50
775;1109;889.21;873.50
777;1130;887.52;873.00
802;1020;873.12;865.50
742;1065;883.60;881.50
735;1017;865.17;883.00
777;1103;894.31;879.00
746;1038;879.12;864.50
735;999;869.90;866.00
775;1086;877.19;875.00
735;1096;877.55;869.50
736;1056;875.00;867.50
736;1090;884.55;874.00
737;990;853.05;857.00
765;1009;852.79;844.50
753;1046;856.57;844.50
748;1085;870.10;863.50
725;990;861.86;857.50
736;1077;863.43;862.00
735;1008;853.67;861.00
736;1044;874.81;868.50
725;1084;862.69;857.00
735;1133;872.02;865.00
767;1083;870.64;864.50
732;1105;855.33;859.00
733;1034;841.24;834.00
747;988;855.88;854.50
750;1052;854.48;843.00
726;1039;851.21;845.00
737;1070;865.64;866.00
736;1009;858.38;860.50
735;1120;869.05;862.00
736;1033;845.93;833.50
746;1020;858.81;858.00
750;1060;856.17;840.00
733;992;835.45;830.00
737;1025;856.33;856.50
728;1092;842.55;843.00
725;955;838.33;840.50
708;1017;842.64;834.00
718;1047;835.43;827.00
725;1076;837.52;824.50
718;1039;831.14;816.50
708;966;831.95;841.00
708;990;832.31;819.00
725;1077;814.76;794.00
717;1059;827.17;799.50
735;1017;833.95;823.00
708;1068;838.02;837.50
737;1005;829.79;792.00
735;1018;835.45;817.50
708;991;855.88;867.50
708;998;819.74;785.50
720;1023;840.19;832.00
708;1039;835.98;830.50
708;1017;815.88;778.50
718;961;804.48;779.00
725;993;833.55;816.00
708;1017;838.86;828.00
725;999;832.62;804.50
718;1017;817.50;797.00
708;1020;836.74;823.00
708;1029;821.83;797.50
708;1059;839.50;816.00
725;1005;829.02;823.50
725;1020;844.05;835.00
720;1009;821.76;789.00
709;998;840.67;838.00
708;1013;828.26;821.50
708;1042;829.64;829.00
708;1002;833.52;822.00
708;1018;827.74;817.50
708;1034;853.95;853.50
708;1031;838.64;833.00
725;1049;837.62;824.50
708;1035;840.74;827.00
708;1017;818.76;799.00
708;1063;846.00;838.00
720;1034;826.95;831.00
708;1020;820.55;809.00
708;1020;825.95;820.00
708;1075;829.55;821.00
708;986;817.26;809.50
716;1020;846.83;840.00
708;992;819.36;795.00
708;1017;818.05;797.00
723;1017;826.81;800.50
708;1023;819.00;822.50
708;1020;833.33;825.00
704;950;776.64;743.50
709;1055;790.17;744.00
708;1008;788.79;763.00
708;1017;808.05;789.00
708;1024;806.67;770.00
708;1020;784.83;762.00
708;1032;804.00;776.00
708;982;781.81;739.00
708;1017;780.93;752.00
703;1103;779.98;743.50
708;993;785.40;742.00
708;992;765.71;727.00
708;1087;790.69;747.50
708;1015;768.74;725.50
708;1020;776.14;751.50
708;991;796.93;773.00
708;933;745.31;725.00
708;968;770.98;729.00
708;896;740.52;725.00
703;982;760.26;725.00
708;991;774.83;735.00
708;983;771.98;727.00
703;979;763.79;725.00
708;960;748.52;725.00
703;1053;782.90;731.00
703;996;741.93;722.50
703;1002;756.74;719.00
703;1040;752.05;720.50
703;941;742.93;708.50
