2618;3724;3123;3083.5
2523;3614;3085;3130.5
2523;3460;3071;3115.5
2523;3374;3023;3063.5
2523;3574;3013;3048.0
2523;3469;2981;2980.5
2523;3445;2985;2927.0
2523;3521;2957;2994.0
2523;3595;2932;2922.0
2523;3444;2918;2929.5
2435;3342;2920;2981.0
2435;3295;2871;2937.5
2425;3354;2858;2867.0
2380;3354;2817;2866.0
2380;3339;2805;2833.0
2380;3444;2819;2807.5
2380;3504;2825;2826.5
2380;3452;2864;2853.0
2339;3400;2892;2916.0
2316;3459;2911;3025.0
2316;3551;2911;2945.0
2316;3460;2870;2925.5
2316;3435;2842;2892.0
2283;3492;2810;2861.5
2181;3217;2745;2759.5
2167;3213;2712;2781.0
2167;3297;2732;2774.5
2167;3353;2705;2710.5
2167;3525;2701;2679.5
2167;3389;2644;2656.0
2167;3388;2683;2649.5
2081;3388;2673;2666.0
2081;3013;2630;2679.5
2048;3144;2639;2711.5
2048;3226;2679;2700.5
2048;3208;2644;2700.5
2048;3208;2629;2674.5
2048;3161;2624;2699.0
2048;3101;2580;2690.5
2048;3021;2642;2706.0
2048;3066;2611;2562.0
2048;3125;2599;2636.0
2048;3234;2597;2598.0
2008;3207;2606;2669.0
2008;3218;2576;2651.0
2008;3215;2608;2646.0
2008;3186;2563;2597.5
2005;3124;2550;2623.0
1997;3101;2506;2547.0
1997;3029;2472;2494.0
1997;3095;2496;2467.5
1997;3064;2510;2483.0
1969;3093;2488;2520.5
1969;3019;2484;2546.0
1969;2979;2428;2446.0
1922;2987;2411;2464.0
1922;3096;2449;2450.0
1922;3053;2494;2553.5
1922;3165;2523;2593.5
1922;3130;2517;2573.0
1922;3017;2525;2635.5
1864;3179;2507;2531.0
1864;3208;2538;2589.0
1838;3099;2503;2578.0
1838;3132;2468;2539.5
1838;3083;2461;2508.5
1838;3071;2470;2542.0
1838;3158;2477;2589.5
1838;2999;2410;2523.5
1838;3019;2431;2526.0
1838;3049;2396;2440.0
1837;3010;2339;2347.5
1837;3026;2346;2301.5
1787;3178;2337;2316.5
1787;3233;2357;2355.5
1780;3089;2336;2372.5
1780;2999;2374;2403.0
1744;3042;2419;2546.0
1744;2993;2399;2408.0
1744;3005;2356;2393.0
1744;3098;2327;2377.0
1744;3030;2311;2473.0
1744;3026;2300;2370.5
1744;2986;2307;2340.0
1739;3030;2291;2287.5
1704;3008;2295;2325.5
1704;3145;2288;2319.0
1704;3056;2258;2265.5
1704;3045;2252;2248.0
1704;3084;2265;2190.5
1704;2981;2273;2261.5
1704;2854;2253;2262.0
1704;2856;2263;2301.0
1704;2847;2253;2305.0
